,Latitude,Longitude,Type
1982,41.975508333333295,-87.8157666666667,Spray
1983,41.974909999999994,-87.8157566666667,Spray
1984,41.97449,-87.815765,Spray
1985,41.97438,-87.8153066666667,Spray
1986,41.974470000000004,-87.81456,Spray
1987,41.974906666666705,-87.8145116666667,Spray
1988,41.9754083333333,-87.8145116666667,Spray
1989,41.975935,-87.8145016666667,Spray
1990,41.9764166666667,-87.814495,Spray
1991,41.976673333333295,-87.81449,Spray
1992,41.977090000000004,-87.8144983333333,Spray
1993,41.9773983333333,-87.8145016666667,Spray
1994,41.977768333333294,-87.814475,Spray
1995,41.9779016666667,-87.8140466666667,Spray
1996,41.9779133333333,-87.8136016666667,Spray
1997,41.977726666666705,-87.8132816666667,Spray
1998,41.97721,-87.81328,Spray
1999,41.976713333333294,-87.813275,Spray
2000,41.976186666666706,-87.8132833333333,Spray
2001,41.9756316666667,-87.81328,Spray
2002,41.975085,-87.8132766666667,Spray
2003,41.974595,-87.8132766666667,Spray
2004,41.974408333333294,-87.8129733333333,Spray
2005,41.9744266666667,-87.81231333333331,Spray
2006,41.974804999999996,-87.8120716666667,Spray
2007,41.975215000000006,-87.8120583333333,Spray
2008,41.975745,-87.8120633333333,Spray
2009,41.9761883333333,-87.812035,Spray
2010,41.976758333333294,-87.812055,Spray
2011,41.97719,-87.812045,Spray
2012,41.97764,-87.81203000000001,Spray
2013,41.978075,-87.8120166666667,Spray
2014,41.978308333333295,-87.8117066666667,Spray
2015,41.9782983333333,-87.81107166666669,Spray
2016,41.9783,-87.8104283333333,Spray
2017,41.9782066666667,-87.809915,Spray
2018,41.978155,-87.8095083333333,Spray
2019,41.9784616666667,-87.8089016666667,Spray
2020,41.978584999999995,-87.808355,Spray
2021,41.978629999999995,-87.8075666666667,Spray
2022,41.97842,-87.8072266666667,Spray
2023,41.977926666666704,-87.8072916666667,Spray
2024,41.9779166666667,-87.8078683333333,Spray
2025,41.97782,-87.8083683333333,Spray
2026,41.977438333333296,-87.80839,Spray
2027,41.977213333333296,-87.8080966666667,Spray
2028,41.976851666666704,-87.8071816666667,Spray
2029,41.976378333333294,-87.807185,Spray
2030,41.97598,-87.8071833333333,Spray
2031,41.9754533333333,-87.807185,Spray
2032,41.9748433333333,-87.80717666666669,Spray
2033,41.974645,-87.80771,Spray
2034,41.9746066666667,-87.80861166666669,Spray
2035,41.974568333333295,-87.8095583333333,Spray
2036,41.974545,-87.8104966666667,Spray
2037,41.9745116666667,-87.81149,Spray
2038,41.9761633333333,-87.8120416666667,Spray
2039,41.976671666666704,-87.81204833333331,Spray
2040,41.9772183333333,-87.8120466666667,Spray
2041,41.977635,-87.8119983333333,Spray
2042,41.9776283333333,-87.8113983333333,Spray
2043,41.97765333333329,-87.810715,Spray
2044,41.977551666666706,-87.8100533333333,Spray
2045,41.9772416666667,-87.8096016666667,Spray
2046,41.976820000000004,-87.809335,Spray
2047,41.976378333333294,-87.8092533333333,Spray
2048,41.9762833333333,-87.80975500000001,Spray
2049,41.976275,-87.81035666666669,Spray
2050,41.976268333333294,-87.8110383333333,Spray
2051,41.976246666666704,-87.8116483333333,Spray
2052,41.976995,-87.81178,Spray
2053,41.9769933333333,-87.8110866666667,Spray
2054,41.976878333333296,-87.8103983333333,Spray
2055,41.978441666666704,-87.8120166666667,Spray
2056,41.978840000000005,-87.8119716666667,Spray
2057,41.9791716666667,-87.8118666666667,Spray
2058,41.9797066666667,-87.8118566666667,Spray
2059,41.980258333333296,-87.8118516666667,Spray
2060,41.980775,-87.8118466666667,Spray
2061,41.9809533333333,-87.8114466666667,Spray
2062,41.980920000000005,-87.8109633333333,Spray
2063,41.980903333333295,-87.81043333333331,Spray
2064,41.9808883333333,-87.8098516666667,Spray
2065,41.980791666666704,-87.8092333333333,Spray
2066,41.98036,-87.80904,Spray
2067,41.979775,-87.80904,Spray
2068,41.97926,-87.80904,Spray
2069,41.979105,-87.80946999999999,Spray
2070,41.97916,-87.809995,Spray
2071,41.9796466666667,-87.81000999999999,Spray
2072,41.9801766666667,-87.80999,Spray
2073,41.9806683333333,-87.8099783333333,Spray
2074,41.98095,-87.8107383333333,Spray
2075,41.980546666666704,-87.810885,Spray
2076,41.980073333333294,-87.81089166666669,Spray
2077,41.97958,-87.8109,Spray
2078,41.9791,-87.8109333333333,Spray
2079,41.9791233333333,-87.8114583333333,Spray
2080,41.9793033333333,-87.81193,Spray
2081,41.9793266666667,-87.8126216666667,Spray
2082,41.979715,-87.8127966666667,Spray
2083,41.980216666666706,-87.81280500000001,Spray
2084,41.980731666666706,-87.8127933333333,Spray
2085,41.9811366666667,-87.8127366666667,Spray
2086,41.981348333333294,-87.8130883333333,Spray
2087,41.9814533333333,-87.8135966666667,Spray
2088,41.98104,-87.813845,Spray
2089,41.9805133333333,-87.813845,Spray
2090,41.979995,-87.8138533333333,Spray
2091,41.97953333333329,-87.8136283333333,Spray
2092,41.979358333333295,-87.8130683333333,Spray
2093,41.981438333333294,-87.813405,Spray
2094,41.981621666666705,-87.8139666666667,Spray
2095,41.9818816666667,-87.81407166666669,Spray
2096,41.9822,-87.81468833333331,Spray
2097,41.9823483333333,-87.815425,Spray
2098,41.9825266666667,-87.8162566666667,Spray
2099,41.98265,-87.81671166666669,Spray
2100,41.983078333333296,-87.8168083333333,Spray
2101,41.9834383333333,-87.81681,Spray
2102,41.983675,-87.8174016666667,Spray
2103,41.9838933333333,-87.8180833333333,Spray
2104,41.98442,-87.8180766666667,Spray
2105,41.984931666666704,-87.818075,Spray
2106,41.9853516666667,-87.8180816666667,Spray
2107,41.985845,-87.81806999999999,Spray
2108,41.9863533333333,-87.8180883333333,Spray
2109,41.986865,-87.8180833333333,Spray
2110,41.987506666666704,-87.8180883333333,Spray
2111,41.9880383333333,-87.8180916666667,Spray
2112,41.988518333333296,-87.8180733333333,Spray
2113,41.988634999999995,-87.818505,Spray
2114,41.988615,-87.8192233333333,Spray
2115,41.9885933333333,-87.8199866666667,Spray
2116,41.9885916666667,-87.820655,Spray
2117,41.988586666666706,-87.8214283333333,Spray
2118,41.98823,-87.821675,Spray
2119,41.987641666666704,-87.82168,Spray
2120,41.987535,-87.8213066666667,Spray
2121,41.987576666666705,-87.8205416666667,Spray
2122,41.987728333333294,-87.81980166666669,Spray
2123,41.98788333333329,-87.8190433333333,Spray
2124,41.987915,-87.81831,Spray
2125,41.988071666666706,-87.8180633333333,Spray
2126,41.9885683333333,-87.818045,Spray
2127,41.988695,-87.817615,Spray
2128,41.9887283333333,-87.8170616666667,Spray
2129,41.988381666666704,-87.81689,Spray
2130,41.987784999999995,-87.81689166666669,Spray
2131,41.9871833333333,-87.8168883333333,Spray
2132,41.986638333333296,-87.81688,Spray
2133,41.9859766666667,-87.816875,Spray
2134,41.985405,-87.8168766666667,Spray
2135,41.9851916666667,-87.8172983333333,Spray
2136,41.985186666666706,-87.8180133333333,Spray
2137,41.985240000000005,-87.81880833333331,Spray
2138,41.9855266666667,-87.81922166666669,Spray
2139,41.986101666666706,-87.8191383333333,Spray
2140,41.986655,-87.8192583333333,Spray
2141,41.986875,-87.8198066666667,Spray
2142,41.986773333333296,-87.8203266666667,Spray
2143,41.9863333333333,-87.8202083333333,Spray
2144,41.985815,-87.820195,Spray
2145,41.9852166666667,-87.8202883333333,Spray
2146,41.9847066666667,-87.8202883333333,Spray
2147,41.984596666666704,-87.819585,Spray
2148,41.984483333333294,-87.8187983333333,Spray
2149,41.9843666666667,-87.8181533333333,Spray
2150,41.9840316666667,-87.8181533333333,Spray
2151,41.984038333333295,-87.818915,Spray
2152,41.984625,-87.8232716666667,Spray
2153,41.98507,-87.82326,Spray
2154,41.985225,-87.8228166666667,Spray
2155,41.98523166666671,-87.82212,Spray
2156,41.985251666666706,-87.8216033333333,Spray
2157,41.9852666666667,-87.8208566666667,Spray
2158,41.9853516666667,-87.82032,Spray
2159,41.985803333333294,-87.82023833333331,Spray
2160,41.9858833333333,-87.8208183333333,Spray
2161,41.9858583333333,-87.8217583333333,Spray
2162,41.985834999999994,-87.82257666666669,Spray
2163,41.985855,-87.8231433333333,Spray
2164,41.986415,-87.82310333333331,Spray
2165,41.986703333333296,-87.8227166666667,Spray
2166,41.98672,-87.82197,Spray
2167,41.986746666666704,-87.8212383333333,Spray
2168,41.986771666666705,-87.8206366666667,Spray
2169,41.987086666666706,-87.8205466666667,Spray
2170,41.987535,-87.82055,Spray
2171,41.987605,-87.8211483333333,Spray
2172,41.9877,-87.8217916666667,Spray
2173,41.9883066666667,-87.8217766666667,Spray
2174,41.9888633333333,-87.8217733333333,Spray
2175,41.9894016666667,-87.8217466666667,Spray
2176,41.9894916666667,-87.8212916666667,Spray
2177,41.9895,-87.820815,Spray
2178,41.989645,-87.82174,Spray
2179,41.9901583333333,-87.8217233333333,Spray
2180,41.990258333333294,-87.8212433333333,Spray
2181,41.990525,-87.8208333333333,Spray
2182,41.990916666666706,-87.8208366666667,Spray
2183,41.990978333333295,-87.8212566666667,Spray
2184,41.99092,-87.8214633333333,Spray
2185,41.991133333333295,-87.82078,Spray
2186,41.991671666666704,-87.8208783333333,Spray
2187,41.9919816666667,-87.8214116666667,Spray
2188,41.992315000000005,-87.8212916666667,Spray
2189,41.992595,-87.8210166666667,Spray
2190,41.9918833333333,-87.819525,Spray
2191,41.9915733333333,-87.8196483333333,Spray
2192,41.991095,-87.8197266666667,Spray
2193,41.990534999999994,-87.81976,Spray
2194,41.9900283333333,-87.819785,Spray
2195,41.989588333333295,-87.819725,Spray
2196,41.98957,-87.81915,Spray
2197,41.9898483333333,-87.8187933333333,Spray
2198,41.9903666666667,-87.818775,Spray
2199,41.99079333333329,-87.8190083333333,Spray
2200,41.9911066666667,-87.81959,Spray
2201,41.991558333333295,-87.8196883333333,Spray
2202,41.9910083333333,-87.8177183333333,Spray
2203,41.990641666666704,-87.81773000000001,Spray
2204,41.990155,-87.8178283333333,Spray
2205,41.989638333333296,-87.8178566666667,Spray
2206,41.9890883333333,-87.8178666666667,Spray
2207,41.988811666666706,-87.8176183333333,Spray
2208,41.98883666666671,-87.8170016666667,Spray
2209,41.9977283333333,-87.7675316666667,Spray
2210,41.99799,-87.768085,Spray
2211,41.998236666666706,-87.7686233333333,Spray
2212,41.998509999999996,-87.769225,Spray
2213,41.998793333333296,-87.7698333333333,Spray
2214,41.99908,-87.7704516666667,Spray
2215,41.999376666666706,-87.7710733333333,Spray
2216,41.999675,-87.7717133333333,Spray
2217,41.999958333333296,-87.77230166666669,Spray
2218,42.0002616666667,-87.7729366666667,Spray
2219,42.0005183333333,-87.77349,Spray
2220,42.0007733333333,-87.7740316666667,Spray
2221,42.001028333333295,-87.7745783333333,Spray
2222,42.0013033333333,-87.775165,Spray
2223,42.001586666666704,-87.7757616666667,Spray
2224,42.0018766666667,-87.77638,Spray
2225,42.0021666666667,-87.7769983333333,Spray
2226,42.0024683333333,-87.7776383333333,Spray
2227,42.002784999999996,-87.7783216666667,Spray
2228,42.0031033333333,-87.7790033333333,Spray
2229,42.0034083333333,-87.77967,Spray
2230,42.0037016666667,-87.780295,Spray
2231,42.003995,-87.780935,Spray
2232,42.004321666666705,-87.7815866666667,Spray
2233,42.004698333333295,-87.7822033333333,Spray
2234,42.00509,-87.78267,Spray
2235,42.00563,-87.7831933333333,Spray
2236,42.006046666666705,-87.78356,Spray
2237,42.0065883333333,-87.7840283333333,Spray
2238,42.007055,-87.7844333333333,Spray
2239,42.007529999999996,-87.78485,Spray
2240,42.008033333333294,-87.785285,Spray
2241,42.0084716666667,-87.785675,Spray
2242,42.0089266666667,-87.7860683333333,Spray
2243,42.0094116666667,-87.7864866666667,Spray
2244,42.0098816666667,-87.78689666666669,Spray
2245,42.010388333333296,-87.7873216666667,Spray
2246,42.010903333333296,-87.7877483333333,Spray
2247,42.01144,-87.7882116666667,Spray
2248,42.0118116666667,-87.7882583333333,Spray
2249,42.0118116666667,-87.7874133333333,Spray
2250,42.011835,-87.7866066666667,Spray
2251,42.011835,-87.7858166666667,Spray
2252,42.011843333333296,-87.785085,Spray
2253,42.011858333333294,-87.784405,Spray
2254,42.011455,-87.784315,Spray
2255,42.011005,-87.7843183333333,Spray
2256,42.01056,-87.784325,Spray
2257,42.010145,-87.7843516666667,Spray
2258,42.0101316666667,-87.78501666666669,Spray
2259,42.01013,-87.78564166666669,Spray
2260,42.010135,-87.7863516666667,Spray
2261,42.0103816666667,-87.7866533333333,Spray
2262,42.0109083333333,-87.7866433333333,Spray
2263,42.011035,-87.7861716666667,Spray
2264,42.0110183333333,-87.78555166666669,Spray
2265,42.011011666666704,-87.7849333333333,Spray
2266,42.011005,-87.7843883333333,Spray
2267,42.01052,-87.78434,Spray
2268,42.010161666666704,-87.784305,Spray
2269,42.0101516666667,-87.7837766666667,Spray
2270,42.01019,-87.78322,Spray
2271,42.010684999999995,-87.78321,Spray
2272,42.01121,-87.783225,Spray
2273,42.01169166666671,-87.7832033333333,Spray
2274,42.0118983333333,-87.7828283333333,Spray
2275,42.011865,-87.782015,Spray
2276,42.01142,-87.7819783333333,Spray
2277,42.011036666666705,-87.7819616666667,Spray
2278,42.01062,-87.78195833333331,Spray
2279,42.010163333333296,-87.7819883333333,Spray
2280,42.0101266666667,-87.7825683333333,Spray
2281,42.010053333333296,-87.7831066666667,Spray
2282,42.009655,-87.7829916666667,Spray
2283,42.009335,-87.7827,Spray
2284,42.0089633333333,-87.7823716666667,Spray
2285,42.008658333333294,-87.78213000000001,Spray
2286,42.0083633333333,-87.7826166666667,Spray
2287,42.008058333333295,-87.783215,Spray
2288,42.008095000000004,-87.7836766666667,Spray
2289,42.008525,-87.78406333333331,Spray
2290,42.008984999999996,-87.7843083333333,Spray
2291,42.00928333333329,-87.7845866666667,Spray
2292,42.0092866666667,-87.78534,Spray
2293,42.009135,-87.7858166666667,Spray
2294,42.008838333333294,-87.7858816666667,Spray
2295,42.007395,-87.7844983333333,Spray
2296,42.0076483333333,-87.7840033333333,Spray
2297,42.007934999999996,-87.7834933333333,Spray
2298,42.008213333333295,-87.78296,Spray
2299,42.008465,-87.7824333333333,Spray
2300,42.008711666666706,-87.781925,Spray
2301,42.009023333333296,-87.78130999999999,Spray
2302,42.009434999999996,-87.7814533333333,Spray
2303,42.009781666666704,-87.7814016666667,Spray
2304,42.010053333333296,-87.78086,Spray
2305,42.010391666666706,-87.7808533333333,Spray
2306,42.01088,-87.7809533333333,Spray
2307,42.0113666666667,-87.7808783333333,Spray
2308,42.011790000000005,-87.78084333333331,Spray
2309,42.011935,-87.7803783333333,Spray
2310,42.0115866666667,-87.7801766666667,Spray
2311,42.0112883333333,-87.78016,Spray
2312,42.01164,-87.78016,Spray
2313,42.012406666666706,-87.7788033333333,Spray
2314,42.012941666666705,-87.7787933333333,Spray
2315,42.013496666666704,-87.7787666666667,Spray
2316,42.0140316666667,-87.7787616666667,Spray
2317,42.014553333333296,-87.7787666666667,Spray
2318,42.014993333333294,-87.77874,Spray
2319,42.015045,-87.7782083333333,Spray
2320,42.0150983333333,-87.77774000000001,Spray
2321,42.014813333333294,-87.7776733333333,Spray
2322,42.0144033333333,-87.7776733333333,Spray
2323,42.013966666666704,-87.77766,Spray
2324,42.013475,-87.7776616666667,Spray
2325,42.012986666666706,-87.7778666666667,Spray
2326,42.0128216666667,-87.77848166666669,Spray
2327,42.0124316666667,-87.7787266666667,Spray
2328,42.0119866666667,-87.77859000000001,Spray
2329,42.011965000000004,-87.7778583333333,Spray
2330,42.011953333333295,-87.7771516666667,Spray
2331,42.0116716666667,-87.777335,Spray
2332,42.011436666666704,-87.77769,Spray
2333,42.011196666666706,-87.77808,Spray
2334,42.01096,-87.7785966666667,Spray
2335,42.0107333333333,-87.7790466666667,Spray
2336,42.010490000000004,-87.7795133333333,Spray
2337,42.0102866666667,-87.779955,Spray
2338,42.009981666666704,-87.7801183333333,Spray
2339,42.009655,-87.77983499999999,Spray
2340,42.009495,-87.7795066666667,Spray
2341,42.00972166666671,-87.7790816666667,Spray
2342,42.0099433333333,-87.7787,Spray
2343,42.010205,-87.77823000000001,Spray
2344,42.010433333333296,-87.7777766666667,Spray
2345,42.010690000000004,-87.7773316666667,Spray
2346,42.010905,-87.77686666666669,Spray
2347,42.01109,-87.7764266666667,Spray
2348,42.011105,-87.7758116666667,Spray
2349,42.011128333333296,-87.775175,Spray
2350,42.01113166666671,-87.7745683333333,Spray
2351,42.010653333333295,-87.774455,Spray
2352,42.0102583333333,-87.774505,Spray
2353,42.01019166666671,-87.7749466666667,Spray
2354,42.01016,-87.7754416666667,Spray
2355,42.0101483333333,-87.77598499999999,Spray
2356,42.009916666666705,-87.7765283333333,Spray
2357,42.009655,-87.77702,Spray
2358,42.009426666666705,-87.77743000000001,Spray
2359,42.009205,-87.77775333333331,Spray
2360,42.00882666666671,-87.777495,Spray
2361,42.0084983333333,-87.77719,Spray
2362,42.008703333333294,-87.77673,Spray
2363,42.0089183333333,-87.7763066666667,Spray
2364,42.0091383333333,-87.7758716666667,Spray
2365,42.009418333333294,-87.7754766666667,Spray
2366,42.0098216666667,-87.77552666666669,Spray
2367,42.010093333333295,-87.7754383333333,Spray
2368,42.010138333333295,-87.7747883333333,Spray
2369,42.0100633333333,-87.7743283333333,Spray
2370,42.009586666666706,-87.774315,Spray
2371,42.009115,-87.7743066666667,Spray
2372,42.0087433333333,-87.7745716666667,Spray
2373,42.008483333333295,-87.77506833333331,Spray
2374,42.0082016666667,-87.7755733333333,Spray
2375,42.0079283333333,-87.776075,Spray
2376,42.0076216666667,-87.7766883333333,Spray
2377,42.0073783333333,-87.7772933333333,Spray
2378,42.007093333333295,-87.7778683333333,Spray
2379,42.006795000000004,-87.7784016666667,Spray
2380,42.0065,-87.7789933333333,Spray
2381,42.0061966666667,-87.7795016666667,Spray
2382,42.005888333333296,-87.7801166666667,Spray
2383,42.0055916666667,-87.7806983333333,Spray
2384,42.0053366666667,-87.7812616666667,Spray
2385,42.005011666666704,-87.7819233333333,Spray
2386,42.0053166666667,-87.7825716666667,Spray
2387,42.005733333333296,-87.782715,Spray
2388,42.006025,-87.782205,Spray
2389,42.006345,-87.782115,Spray
2390,42.00672,-87.7824566666667,Spray
2391,42.0071683333333,-87.7828566666667,Spray
2392,42.007605,-87.7832516666667,Spray
2393,42.0079616666667,-87.7832183333333,Spray
2394,42.008306666666705,-87.782555,Spray
2395,42.0084716666667,-87.782025,Spray
2396,42.0079866666667,-87.781645,Spray
2397,42.007591666666706,-87.7814516666667,Spray
2398,42.00736,-87.7819616666667,Spray
2399,42.0070816666667,-87.78255,Spray
2400,42.0067466666667,-87.782525,Spray
2401,42.006325,-87.782185,Spray
2402,42.006025,-87.7825066666667,Spray
2403,42.005731666666705,-87.7830666666667,Spray
